fitness_max,fitness_min,fitness_prom,desv_std,tiempo_gen_seg,generacion,metodo,n_generaciones,tam_poblacion,mejor_x_gen,mejor_cromosoma_gen,repeticion
0.9882476341664591,0.6271582203240199,0.9154458163140926,0.09991194674514034,4.3392181396484375e-05,6,ruleta,20,10,1067413673,111111100111110111000010101001,2
0.9882476341664591,0.9270925435340763,0.939323917483167,0.024461858351350677,7.224082946777344e-05,7,ruleta,20,10,1067413673,111111100111110111000010101001,2
0.9882476341664591,0.9270925435340763,0.9393235616605529,0.024462036252953113,5.507469177246094e-05,8,ruleta,20,10,1067413673,111111100111110111000010101001,2
0.9882476341664591,0.9270798674028603,0.9454378031106696,0.028025613288781573,4.363059997558594e-05,9,ruleta,20,10,1067413673,111111100111110111000010101001,2
0.9882476341664591,0.9270925435340763,0.9454390707237911,0.02802478319547789,5.1975250244140625e-05,10,ruleta,20,10,1067413673,111111100111110111000010101001,2
0.9882476341664591,0.9257175130641516,0.9391860586135603,0.02453415957298321,6.270408630371094e-05,11,ruleta,20,10,1067413673,111111100111110111000010101001,2
0.9882476341664591,0.9257175130641516,0.9463624108517674,0.027606135186461083,5.340576171875e-05,12,ruleta,20,10,1067413673,111111100111110111000010101001,2
0.9882476341664591,0.9257175130641516,0.9483639576407284,0.02763117566754816,4.601478576660156e-05,13,ruleta,20,10,1067413673,111111100111110111000010101001,2
0.9882476637931402,0.9257175130641516,0.9483732285514733,0.0240136979782102,5.173683166503906e-05,14,ruleta,20,10,1067413689,111111100111110111000010111001,2
0.9882476637931402,0.8975286099027048,0.9515385982745752,0.03285883034821739,5.125999450683594e-05,15,ruleta,20,10,1067413689,111111100111110111000010111001,2
0.9882477822998692,0.897897187705563,0.9528141612248712,0.033399836862368505,4.76837158203125e-05,16,ruleta,20,10,1067413753,111111100111110111000011111001,2
0.9882477822998692,0.8978971594656464,0.9485130809968249,0.033504133991111594,4.4345855712890625e-05,17,ruleta,20,10,1067413753,111111100111110111000011111001,2
0.9882477822998692,0.8978971594656464,0.9578100967296208,0.03763005795884072,5.125999450683594e-05,18,ruleta,20,10,1067413753,111111100111110111000011111001,2
0.9921347068693874,0.9009513859300794,0.9645128891492826,0.03658196510886716,4.982948303222656e-05,19,ruleta,20,10,1069510841,111111101111110111000010111001,2
0.9882476637931402,0.9009513576421745,0.9642501041888965,0.03638599225393208,4.553794860839844e-05,20,ruleta,20,10,1067413689,111111100111110111000010111001,2
0.8760051130987884,0.0001773888555058759,0.32472363028415485,0.3202086847875177,5.626678466796875e-05,1,ruleta,20,10,1004970215,111011111001101010000011100111,3
0.9812010226860102,0.16514905499887553,0.6083575643142887,0.22813018525463602,5.030632019042969e-05,2,ruleta,20,10,1063601316,111111011001010100010010100100,3
0.9812276765195852,0.44722218432138244,0.7428665807147102,0.19485203738039417,4.696846008300781e-05,3,ruleta,20,10,1063615762,111111011001010111110100010010,3
